,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
188,World Blitz 2021,Warsaw POL,2021.12.30,16.9,"Muradli,Mahammad","Mamedyarov,S",1/2-1/2,2767,D31,2503
189,World Blitz 2021,Warsaw POL,2021.12.30,17.11,"Mamedyarov,S","Piorun,K",1-0,2640,A45,2767
190,World Blitz 2021,Warsaw POL,2021.12.30,18.9,"Petrosian,TL","Mamedyarov,S",1/2-1/2,2767,A05,2573
191,World Blitz 2021,Warsaw POL,2021.12.30,19.9,"Mamedyarov,S","Svane,R",1-0,2637,A45,2767
192,World Blitz 2021,Warsaw POL,2021.12.30,20.6,"Giri,A","Mamedyarov,S",1/2-1/2,2767,D02,2772
193,World Blitz 2021,Warsaw POL,2021.12.30,21.6,"Mamedyarov,S","Alekseenko,K",1-0,2702,D20,2767
194,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.15,1.4,"Dubov,Daniil","Mamedyarov,S",1/2-1/2,2767,D43,2720
195,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.16,2.5,"Mamedyarov,S","Esipenko,Andrey",1/2-1/2,2714,E00,2767
196,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.17,3.5,"Giri,A","Mamedyarov,S",1/2-1/2,2767,D11,2772
197,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.18,4.3,"Mamedyarov,S","Duda,J",1-0,2760,D41,2767
198,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.20,5.4,"Van Foreest,Jorden","Mamedyarov,S",0-1,2767,C80,2702
199,84th Tata Steel Masters,Wijk aan Zee NED,2022.01.21,6.3,"Mamedyarov,S","Grandelius,N",1/2-1/2,2672,A35,2767
