,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
347,0.0,9.0,3.0,16.0,25.0,23.0,3.0,1.0,29.0,0.0,21.0,18.0,15.0,0.0,9.0,13.0,128.0,0.0,101.0,61.0,13.0,21.0,10.0,14.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,2.0,19.0,0.0,112.0,179.0,0.0,92.0,129.0,124.0,42.0,0.0,0.0,0.0,8.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
348,39.0,30.0,5.0,0.0,8.0,13.0,14.0,30.0,0.0,26.0,12.0,8.0,1.0,0.0,15.0,31.0,17.0,80.0,64.0,26.0,13.0,159.0,70.0,55.0,10.0,41.0,0.0,12.0,18.0,45.0,131.0,213.0,66.0,1.0,0.0,47.0,0.0,142.0,0.0,18.0,3.0,51.0,45.0,74.0,30.0,95.0,12.0,87.0,104.0,0.0,46.0,143.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,0.0,2.0,26.0,21.0,27.0,31.0,16.0,1.0,32.0,0.0,25.0,12.0,0.0,0.0,14.0,37.0,13.0,0.0,52.0,2.0,10.0,18.0,122.0,46.0,143.0,44.0,48.0,11.0,39.0,53.0,37.0,24.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,4.0,10.0,3.0,7.0,4.0,0.0,91.0,3.0,35.0,36.0,17.0,0.0,42.0,8.0,17.0,60.0,0.0,0.0,27.0,27.0,0.0,21.0,0.0,43.0,0.0,24.0,0.0,0.0,0.0,32.0,199.0,0.0,190.0,72.0,0.0,0.0,0.0,7.0,87.0,0.0,0.0,30.0,42.0,0.0,10.0,0.0,319.0,614.0,0.0,0.0,0.0,0.0,196.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
351,22.0,6.0,9.0,21.0,10.0,25.0,12.0,12.0,0.0,12.0,0.0,20.0,39.0,0.0,51.0,0.0,34.0,25.0,0.0,0.0,18.0,10.0,1.0,3.0,8.0,0.0,26.0,0.0,22.0,6.0,54.0,37.0,21.0,28.0,8.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,10.0,12.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,13.0,68.0,3.0,3.0,19.0,0.0,3.0,24.0,0.0,0.0,2.0,3.0,65.0,14.0,4.0,67.0,0.0,6.0,33.0,6.0,21.0,100.0,7.0,3.0,78.0,32.0,157.0,95.0,27.0,31.0,69.0,27.0,7.0,35.0,8.0,0.0,10.0,33.0,0.0,0.0,0.0,78.0,0.0,111.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,0.0,11.0,25.0,15.0,63.0,6.0,17.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,12.0,0.0,2.0,17.0,24.0,9.0,23.0,0.0,0.0,16.0,1.0,9.0,14.0,0.0,1.0,18.0,0.0,23.0,18.0,15.0,32.0,4.0,5.0,23.0,32.0,26.0,21.0,34.0,0.0,14.0,7.0,3.0,20.0,9.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,23.0,0.0,28.0,27.0,37.0,0.0,12.0,1.0,44.0,0.0,14.0,60.0,7.0,32.0,0.0,134.0,0.0,0.0,0.0,76.0,8.0,38.0,16.0,40.0,19.0,0.0,31.0,70.0,22.0,16.0,0.0,21.0,3.0,0.0,131.0,157.0,0.0,80.0,60.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,7.0,25.0,15.0,18.0,9.0,32.0,5.0,31.0,7.0,0.0,0.0,9.0,0.0,9.0,9.0,20.0,10.0,3.0,40.0,6.0,36.0,0.0,0.0,22.0,9.0,0.0,4.0,9.0,5.0,0.0,0.0,26.0,2.0,21.0,3.0,8.0,0.0,22.0,27.0,22.0,49.0,0.0,236.0,66.0,11.0,0.0,14.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,8.0,20.0,31.0,16.0,2.0,44.0,23.0,6.0,25.0,27.0,0.0,0.0,0.0,0.0,20.0,21.0,45.0,60.0,23.0,89.0,17.0,53.0,33.0,91.0,83.0,20.0,0.0,0.0,0.0,54.0,17.0,82.0,4.0,70.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,23.0,0.0,14.0,1.0,5.0,5.0,11.0,0.0,10.0,27.0,0.0,20.0,54.0,53.0,54.0,0.0,14.0,0.0,28.0,48.0,0.0,13.0,0.0,15.0,25.0,109.0,21.0,4.0,121.0,5.0,23.0,8.0,17.0,60.0,25.0,156.0,0.0,8.0,1.0,18.0,0.0,0.0,11.0,0.0,23.0,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,6.0,42.0,0.0,22.0,2.0,22.0,10.0,8.0,14.0,17.0,12.0,8.0,0.0,48.0,0.0,13.0,32.0,62.0,38.0,0.0,46.0,43.0,0.0,0.0,0.0,53.0,12.0,0.0,0.0,6.0,43.0,73.0,31.0,29.0,18.0,0.0,76.0,0.0,28.0,0.0,5.0,110.0,6.0,66.0,0.0,84.0,24.0,44.0,114.0,61.0,0.0,16.0,64.0,40.0,81.0,348.0,76.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,29.0,15.0,35.0,23.0,15.0,7.0,17.0,18.0,29.0,0.0,4.0,4.0,0.0,81.0,10.0,37.0,0.0,38.0,16.0,0.0,13.0,0.0,11.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,27.0,0.0,28.0,26.0,10.0,0.0,12.0,20.0,5.0,8.0,41.0,18.0,8.0,37.0,95.0,16.0,13.0,5.0,12.0,138.0,61.0,35.0,25.0,117.0,10.0,10.0,12.0,12.0,0.0,51.0,0.0,28.0,14.0,42.0,19.0,53.0,35.0,0.0,36.0,0.0,1.0,0.0,9.0,17.0,29.0,51.0,41.0,7.0,79.0,6.0,62.0,51.0,37.0,0.0,45.0,57.0,0.0,11.0,10.0,24.0,0.0,138.0,323.0,37.0,9.0,123.0,54.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,25.0,9.0,0.0,22.0,3.0,8.0,7.0,3.0,13.0,9.0,10.0,10.0,63.0,29.0,24.0,7.0,6.0,1.0,23.0,42.0,40.0,0.0,50.0,6.0,38.0,56.0,17.0,0.0,35.0,0.0,16.0,26.0,50.0,86.0,12.0,59.0,48.0,33.0,18.0,7.0,6.0,48.0,2.0,12.0,90.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
